what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421425280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421433052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421434234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421537751
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415421540425
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415421546737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421547009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421554563
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415421557315
error,log,,,"Server JBoss 7.1 Runtime Server failed to stop.",1415421557391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421557680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421560088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421561079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421829065
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415421835042
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415421838721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421838988
error,log,,,"Server JBoss 7.1 Runtime Server failed to start.",1415421843069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421843244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421843499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421845328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421847035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421888647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421890367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1415421904365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415421904548
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415421906971
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415421910633
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1415421912166
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1415421912293
started,bundle,org.jboss.ide.eclipse.freemarker,1.2.0.v20130102-1731-H97-Final,"org.jboss.ide.eclipse.freemarker",1415421912552
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1415421912718
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415421914307
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415421914397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422012136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422063248
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415422067928
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415422070363
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415422074949
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1415422082444
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.shared",1415422083514
started,bundle,com.google.gdt.eclipse.platform.e37,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.e37",1415422083520
started,bundle,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core",1415422084066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422126847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422391977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422393876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422417582
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415422424536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422633422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422656593
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415422659347
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415422659640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415422664453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415423263332
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415423264943
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415423267371
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415423269740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415423294073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415423483425
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415423485040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415423487002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426277712
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415426280639
error,log,,,"Could not load document: /usr/local/share/jboss/standalone/configuration/standalone.xml",1415426280677
error,log,,,"Could not load document: /usr/local/share/jboss/standalone/configuration/standalone.xml",1415426280685
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415426281047
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415426282599
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415426285104
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415426287035
error,log,,,"Server JBoss 7.1 Runtime Server failed to start.",1415426294497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426294807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426303502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426323229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426516293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426518396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426522228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426523161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426538048
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415426560919
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415426564147
error,log,,,"Could not load document: /usr/local/share/jboss/standalone/configuration/standalone.xml",1415426564197
error,log,,,"Could not load document: /usr/local/share/jboss/standalone/configuration/standalone.xml",1415426564213
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415426568281
error,log,,,"Server JBoss 7.1 Runtime Server failed to start.",1415426573331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426573504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426575962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415426738521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415427191761
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415427194280
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415427199432
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415427203604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415427237398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415429955167
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415429972848
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415429978577
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415429978973
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415429982005
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415429987711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415429990986
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415429994008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415430055815
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415430055972
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1415430062738
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1415430062739
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1415430062779
started,bundle,org.jboss.tools.common.model.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.model.ui",1415430062836
started,bundle,org.jboss.tools.struts,3.3.0.v20130112-0129-H118-Final,"org.jboss.tools.struts",1415430064695
started,bundle,org.jboss.tools.jsf,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf",1415430064724
started,bundle,org.jboss.tools.common.projecttemplates,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.projecttemplates",1415430066501
started,bundle,org.jboss.tools.jst.web,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web",1415430066502
started,bundle,org.jboss.tools.jst.web.tiles,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.tiles",1415430066504
started,bundle,org.jboss.tools.hibernate.xml,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.xml",1415430066520
started,bundle,org.jboss.tools.seam.xml,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.xml",1415430066538
started,bundle,org.jboss.tools.seam.pages.xml,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.pages.xml",1415430066542
started,bundle,org.jboss.tools.cdi.xml,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.xml",1415430066563
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1415430066621
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1415430066635
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1415430067235
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1415430067556
started,bundle,org.hibernate.eclipse.libs,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.libs",1415430068189
started,bundle,org.hibernate.eclipse,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse",1415430068405
started,bundle,org.hibernate.eclipse.mapper,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.mapper",1415430068408
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1415430068672
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1415430068678
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1415430069221
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1415430069413
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1415430069479
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415430069548
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415430069853
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415430069907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415430070234
