what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.hibernate.eclipse.jdt.apt.ui,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.jdt.apt.ui",1415439741954
stopped,bundle,org.hibernate.eclipse.jdt.ui,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.jdt.ui",1415439741960
stopped,bundle,org.hibernate.eclipse.mapper,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.mapper",1415439741960
stopped,bundle,org.jboss.tools.birt.oda.ui,1.3.0.v20130102-1855-H102-Final,"org.jboss.tools.birt.oda.ui",1415439741960
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.jpt.ui",1415439741961
stopped,bundle,org.jboss.tools.hibernate.jpt.core,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.jpt.core",1415439741961
stopped,bundle,org.jboss.tools.hibernate.ui,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.ui",1415439741961
stopped,bundle,org.jboss.tools.hibernate3_5,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate3_5",1415439741961
stopped,bundle,org.jboss.tools.hibernate3_6,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate3_6",1415439741961
stopped,bundle,org.jboss.tools.hibernate4_0,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate4_0",1415439741961
stopped,bundle,org.jboss.tools.maven.hibernate,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.hibernate",1415439741961
stopped,bundle,org.jboss.tools.maven.seam,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.seam",1415439741962
stopped,bundle,org.jboss.tools.seam.ui,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.ui",1415439741962
stopped,bundle,org.hibernate.eclipse.console,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.console",1415439741963
stopped,bundle,org.jboss.tools.maven.jbosspackaging,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jbosspackaging",1415439741965
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1415439741965
stopped,bundle,org.jboss.ide.eclipse.as.classpath.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.classpath.ui",1415439741966
stopped,bundle,org.jboss.tools.maven.portlet,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.portlet",1415439741966
stopped,bundle,org.jboss.tools.portlet.ui,1.3.1.v20130112-0535-H115-Final,"org.jboss.tools.portlet.ui",1415439741966
stopped,bundle,org.jboss.tools.central,1.0.1.v20130112-0624-H128-Final,"org.jboss.tools.central",1415439742044
stopped,bundle,org.jboss.tools.maven.project.examples,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.project.examples",1415439742045
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.3.1.v20130112-0559-H131-Final,"org.jboss.tools.project.examples.cheatsheet",1415439742045
stopped,bundle,org.jboss.tools.project.examples,1.3.1.v20130112-0559-H131-Final,"org.jboss.tools.project.examples",1415439742050
stopped,bundle,org.jboss.tools.portlet.core,1.3.1.v20130112-0535-H115-Final,"org.jboss.tools.portlet.core",1415439742050
stopped,bundle,org.jboss.ide.eclipse.as.classpath.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.classpath.core",1415439742051
stopped,bundle,org.jboss.ide.eclipse.as.rse.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.rse.ui",1415439742051
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.rse.core",1415439742051
stopped,bundle,org.jboss.tools.openshift.express.ui,2.3.2.v20130118-2253-H156-Final,"org.jboss.tools.openshift.express.ui",1415439742145
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.archives.webtools",1415439742191
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.wtp.ui",1415439742191
stopped,bundle,org.jboss.tools.maven.profiles.ui,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.profiles.ui",1415439742191
stopped,bundle,org.jboss.tools.maven.cdi,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.cdi",1415439742192
stopped,bundle,org.jboss.tools.maven.gwt,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.gwt",1415439742192
stopped,bundle,org.jboss.tools.maven.jaxrs,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jaxrs",1415439742192
stopped,bundle,org.jboss.tools.maven.jpa,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jpa",1415439742192
stopped,bundle,org.jboss.tools.maven.jsf,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jsf",1415439742192
stopped,bundle,org.jboss.tools.maven.ui,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.ui",1415439742192
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1415439742192
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1415439742192
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1415439742196
stopped,bundle,org.jboss.tools.cdi.deltaspike.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.deltaspike.core",1415439742196
stopped,bundle,org.jboss.tools.cdi.seam.config.ui,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.config.ui",1415439742196
stopped,bundle,org.jboss.tools.cdi.seam.text.ext,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.text.ext",1415439742197
stopped,bundle,org.jboss.tools.cdi.text.ext,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.text.ext",1415439742197
stopped,bundle,org.jboss.tools.cdi.xml.ui,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.xml.ui",1415439742197
stopped,bundle,org.jboss.tools.cdi.ui,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.ui",1415439742198
stopped,bundle,org.jboss.tools.runtime.seam.detector,1.3.0.v20130112-0541-H121-Final,"org.jboss.tools.runtime.seam.detector",1415439742198
stopped,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.text.ext",1415439742199
stopped,bundle,org.jboss.tools.seam.core,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.core",1415439742234
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1415439742249
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1415439742249
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.3.v201104032306,"org.eclipse.jst.pagedesigner",1415439742249
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1415439742249
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1415439742249
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1415439742250
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1415439742250
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20110508,"org.eclipse.pde.runtime",1415439742250
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1415439742250
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,3.7.2.v20120213,"org.eclipse.birt.chart.reportitem.ui",1415439742250
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,3.7.2.v20120213,"org.eclipse.birt.report.item.crosstab.ui",1415439742250
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.ide",1415439742250
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1415439742251
stopped,bundle,org.jboss.tools.cdi.seam.config.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.config.core",1415439742251
stopped,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.core",1415439742252
stopped,bundle,org.jboss.tools.cdi.seam.faces.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.faces.core",1415439742252
stopped,bundle,org.jboss.tools.cdi.seam.solder.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.solder.core",1415439742253
stopped,bundle,org.jboss.tools.cdi.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.core",1415439742254
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.text.ext.richfaces",1415439742254
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.text.ext.facelets",1415439742254
stopped,bundle,org.jboss.tools.jsf.text.ext,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.text.ext",1415439742254
stopped,bundle,org.jboss.tools.jsf.ui,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.ui",1415439742302
stopped,bundle,org.jboss.tools.jsf.verification,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.verification",1415439742302
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.ajax4jsf",1415439742302
stopped,bundle,org.jboss.tools.jsf.vpe.jbpm,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.jbpm",1415439742307
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.jstl",1415439742307
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.richfaces",1415439742307
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.seam",1415439742307
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.jsf",1415439742308
stopped,bundle,org.jboss.tools.jsf,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf",1415439742308
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.facelets",1415439742308
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.vpe.myfaces",1415439742308
stopped,bundle,org.jboss.tools.struts.vpe.struts,3.3.0.v20130112-0129-H118-Final,"org.jboss.tools.struts.vpe.struts",1415439742308
stopped,bundle,org.jboss.tools.vpe.docbook,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.docbook",1415439742308
stopped,bundle,org.jboss.tools.vpe.html,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.html",1415439742308
stopped,bundle,org.jboss.tools.vpe.jsp,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.jsp",1415439742308
stopped,bundle,org.jboss.tools.vpe.spring,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.spring",1415439742309
stopped,bundle,org.jboss.tools.vpe,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe",1415439742309
stopped,bundle,org.jboss.tools.jst.css,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.css",1415439742309
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.tiles.ui",1415439742309
stopped,bundle,org.jboss.tools.seam.ui.pages,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.ui.pages",1415439742311
stopped,bundle,org.jboss.tools.seam.xml.ui,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.xml.ui",1415439742311
stopped,bundle,org.jboss.tools.struts.validator.ui,3.3.0.v20130112-0129-H118-Final,"org.jboss.tools.struts.validator.ui",1415439742311
stopped,bundle,org.jboss.tools.struts.ui,3.3.0.v20130112-0129-H118-Final,"org.jboss.tools.struts.ui",1415439742311
stopped,bundle,org.jboss.tools.jst.web.ui,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.ui",1415439742311
stopped,bundle,org.jboss.tools.vpe.browsersim.eclipse,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.browsersim.eclipse",1415439742311
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.ui.palette",1415439742311
stopped,bundle,org.jboss.tools.jst.jsp,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.jsp",1415439742358
stopped,bundle,org.jboss.tools.struts.text.ext,3.3.0.v20130112-0129-H118-Final,"org.jboss.tools.struts.text.ext",1415439742358
stopped,bundle,org.jboss.tools.jst.text.ext,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.text.ext",1415439742358
stopped,bundle,org.jboss.tools.jst.web.kb,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.kb",1415439742359
stopped,bundle,org.jboss.tools.common.el.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.el.ui",1415439742359
stopped,bundle,org.jboss.tools.vpe.resref,3.3.2.v20130112-0117-H111-Final,"org.jboss.tools.vpe.resref",1415439742359
stopped,bundle,org.jboss.tools.common.resref.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.resref.ui",1415439742359
stopped,bundle,org.jboss.tools.common.verification.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.verification.ui",1415439742359
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.xml.ui",1415439742359
stopped,bundle,org.jboss.tools.common.model.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.model.ui",1415439742359
stopped,bundle,org.jboss.tools.common.text.ext,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.text.ext",1415439742360
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1415439742384
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editor.script",1415439742384
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1415439742385
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer",1415439742385
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib",1415439742385
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.schematic",1415439742385
stopped,bundle,org.jboss.tools.common.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.ui",1415439742385
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1415439742387
stopped,bundle,org.hibernate.eclipse.help,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.help",1415439742387
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1415439742387
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1415439742387
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1415439742387
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1415439742387
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1415439742387
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1415439742387
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1415439742388
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1415439742388
